text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,Qdoba_created
RT @YABOYDANlELTOSH: When Guadalupe doesn't fill up your bowl at chipotle. http://t.co/pVoQS1MKfa,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SophiaElizabeth,118,TRUE,FALSE,NA,NA,
RT @YABOYDANlELTOSH: When Guadalupe doesn't fill up your bowl at chipotle. http://t.co/pVoQS1MKfa,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Taylorjannea_,118,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Larii_divergent,10939,TRUE,FALSE,NA,NA,
Probably the only person who doesn't like nasty ass disgusting ass weird ass chipotle,FALSE,4,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",lemmuHGianna,3,FALSE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",love_magconps,10939,TRUE,FALSE,NA,NA,
@hopeful_ wait. You've never had chipotle? <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3>,FALSE,0,hopeful_,27-Apr-15,FALSE,5.92E+17,5.92E+17,296668193,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",souza_tommymy,0,FALSE,FALSE,NA,NA,
Chipotle for dinner <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TwiNn_Tw0,0,FALSE,FALSE,NA,NA,
"Just me, myself and #Chipotle <ed><U+00A0><U+00BD><ed><U+00B2><U+008B><ed><U+00A0><U+00BC><ed><U+00BD><U+00B4><ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/cTcK19E6bl",FALSE,1,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",TheKelseyNykole,8,FALSE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SkylerMack,10939,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jc_586,10939,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Emi_320,10939,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bailey_takash,10939,TRUE,FALSE,NA,NA,
RT @MC_QUAD: Just has qdoba for the first time. And it's better than chipotle,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jaredmorello,6,TRUE,FALSE,NA,NA,
Someone mentioned a meatless Chipotle order...got a headache and thought of @LIKE_theCar,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://mvilla.it/fenix"" rel=""nofollow"">Fenix for Android</a>",KangChoc,0,FALSE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",biebzzdallas,10939,TRUE,FALSE,NA,NA,
I keep debating if I want to leave my apartment but then I remember there's a time limit to get chipotle ((and wine)) and I must,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meredithmt,0,FALSE,FALSE,-73.99650314,40.71987078,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KarlaCamiloOliv,10939,TRUE,FALSE,NA,NA,
Anyone wanna run to chipotle with me?,FALSE,4,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JessicaaObregon,0,FALSE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nataschanati1,10939,TRUE,FALSE,NA,NA,
@soselly_ i gotchu wit that chipotle this week,FALSE,1,soselly_,27-Apr-15,FALSE,5.92E+17,5.92E+17,2210726341,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jairamartinezl,0,FALSE,FALSE,NA,NA,
RT @lilllitaa: chipotle is kinda gross lol,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dopee_Dylan,3,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brittzy_18,10939,TRUE,FALSE,NA,NA,
RT @JohnFugelsang: This week Hillary Clinton talked abt a Constitutional Amendment to repeal Citizen's united; ergo our media covered a Chi…,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ms73,609,TRUE,FALSE,NA,NA,
"Chipotle: Bad new for carnitas fans'
I thought the bad news was for people sitting behind carnitas fans...",FALSE,8,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paul_lander,0,FALSE,FALSE,NA,NA,
RT @HilariousRoasts: LMAOOOOOO HE FLAMED CHIPOTLE <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> http://t.co/cRLRwuZBII,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Boston_98,922,TRUE,FALSE,NA,NA,
About to hit up chipotle <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SRanaldson,0,FALSE,FALSE,NA,NA,
RT @sassyhedgehogs: when someone buys u chipotle http://t.co/dHiEkoToIF,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jennyspratt7,508,TRUE,FALSE,NA,NA,
RT @HilariousRoasts: LMAOOOOOO HE FLAMED CHIPOTLE <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> http://t.co/cRLRwuZBII,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Franchise_Gerg,922,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MekaLburton,10939,TRUE,FALSE,NA,NA,
“@MeninistTweet: when was the last time you showed up at my door with flowers and chipotle? #MeninistTweet” <U+261D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>,FALSE,1,MeninistTweet,27-Apr-15,FALSE,5.92E+17,5.92E+17,2870078111,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5_second_clyde,0,FALSE,FALSE,NA,NA,
Just had chipotle then coldstone. There is heaven on earth <ed><U+00A0><U+00BD><ed><U+00B1><U+008C><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB>,FALSE,3,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",StevenLuchino,0,FALSE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",avmorinay,10939,TRUE,FALSE,NA,NA,
Don't go to Chipotle &amp; Chili's on the same day. Don't fucking do it.,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DahMoeNeek,1,FALSE,FALSE,NA,NA,
Met one of the stage managers for Newsies at chipotle and talked to him for a while. So that was pretty rad,FALSE,7,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AnnikaMaher,0,FALSE,FALSE,NA,NA,
RT @MeninistTweet: when was the last time you showed up at my door with flowers and chipotle? #MeninistTweet,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BlakeDonaldson7,1037,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",shawnfthejacks,10939,TRUE,FALSE,NA,NA,
Chipotle slacking heavy today,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",tashalolonicole,0,FALSE,FALSE,NA,NA,
"24/7, 365, chipotle stays on my mind",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",StormSchaffer,0,FALSE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IlOVEULXUIS,10939,TRUE,FALSE,NA,NA,
RT @MeninistTweet: when was the last time you showed up at my door with flowers and chipotle? #MeninistTweet,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",natewagoner3,1037,TRUE,FALSE,NA,NA,
RT @adoreenayyyy: craving Chipotle <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD><ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_lysssaaa_,5,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nicoelrinehart,10939,TRUE,FALSE,NA,NA,
RT @MeninistTweet: when was the last time you showed up at my door with flowers and chipotle? #MeninistTweet,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",austinbrittany0,1037,TRUE,FALSE,NA,NA,
RT @MeninistTweet: when was the last time you showed up at my door with flowers and chipotle? #MeninistTweet,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",liv_francis13,1037,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",isabelladepani,10939,TRUE,FALSE,NA,NA,
@realryanhuhn @DaniCalifornia6 but it's your anniversary plus my mom just got home with left overs from chipotle,FALSE,0,realryanhuhn,27-Apr-15,FALSE,5.92E+17,5.92E+17,53284275,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ayeyoitsglosto,0,FALSE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",pymagcon,10939,TRUE,FALSE,NA,NA,
Is Chipotle even good.? I've never had it. Hmm. Nash should take me on a date then <ed><U+00A0><U+00BD><ed><U+00B8><U+008F><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><U+2764><U+FE0F> https://t.co/y5Jld3uPR8,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nicoelrinehart,0,FALSE,FALSE,NA,NA,
RT @MeninistTweet: when was the last time you showed up at my door with flowers and chipotle? #MeninistTweet,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Tydasolo24601,1037,TRUE,FALSE,NA,NA,
RT @sassyhedgehogs: chipotle's new hedgehog burrito http://t.co/LdR1hsxEO9,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HlTTER,1533,TRUE,FALSE,NA,NA,
Can there be a Chipotle in Fife please.,FALSE,1,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brianna_cousey,0,FALSE,FALSE,NA,NA,
@Zooomingevy i'll just say Chipotle is a good choice....seriou fuckin grub <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>,FALSE,0,Zooomingevy,27-Apr-15,FALSE,5.92E+17,5.92E+17,25607492,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",thebrodel,0,FALSE,FALSE,NA,NA,
"any1 out there willing 2 deliver chipotle/qdobes 2 me at wrk? Will return favor in any way, shape or form <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3> #hungryaf #doitfordabrito",FALSE,1,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",aj_Rislov,0,FALSE,FALSE,NA,NA,
if u snap me pics of u eatin chipotle without me ur just askin for these hands :/,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",m_flexinggg,1,FALSE,FALSE,NA,NA,
MY DAD JUST CALLED ASKING WHAT I WANT FROM CHIPOTLE IM CRying,FALSE,1,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",trumanvhes,0,FALSE,FALSE,NA,NA,
RT @JohnFugelsang: This week Hillary Clinton talked abt a Constitutional Amendment to repeal Citizen's united; ergo our media covered a Chi…,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",charles116,609,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SummerLockwood,10939,TRUE,FALSE,NA,NA,
Gonna donate plasma for money tomorrow. I'm thinking chipotle and cfa for lunch and maybe get my gas tank nowhere near E? <U+263A><U+FE0F>,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",harrythuyharry,0,FALSE,FALSE,NA,NA,
chipotle <ed><U+00A0><U+00BD><ed><U+00B2><U+0096>,FALSE,2,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",atill6,0,FALSE,FALSE,NA,NA,
"RT @UberFacts: Steve Ells, founder of Chipotle, earns about 72 times more money than President Obama in a year.",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",demiscurry,903,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>",aurelliaiaia,10939,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",_Alexahh_18,10939,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CorinneMichele3,10939,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",smokinashhhh,10939,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Jasmineedeharo,10939,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Hannahbailey8CD,10939,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",Elyse_Goulet,10939,TRUE,FALSE,NA,NA,
RT @YABOYDANlELTOSH: When Guadalupe doesn't fill up your bowl at chipotle. http://t.co/pVoQS1MKfa,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MisssKYBelle,118,TRUE,FALSE,NA,NA,
ChIpOtLe <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",katiedyerrr,0,FALSE,FALSE,-82.77245009,39.89742523,
There's so many foreign people that come into chipotle <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,FALSE,1,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",azureeeee_,0,FALSE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_lily_morales_,10939,TRUE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rouse_mr,10939,TRUE,FALSE,NA,NA,
@Nashgrier u rlly like chipotle or u just sayin dat cuz every other internet person like it?,FALSE,0,Nashgrier,27-Apr-15,FALSE,5.92E+17,5.92E+17,310072711,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sss0ph,0,FALSE,FALSE,NA,NA,
Sounds perfect RT @FUCKZOE: I love when @NiceRackRoxyy_ come over <ed><U+00A0><U+00BD><ed><U+00B2><U+009A><U+2728> we always eat chipotle and talk about hair.,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>",IamShainaJaye,0,FALSE,FALSE,NA,NA,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kimberlys101D,10939,TRUE,FALSE,NA,NA,
RT @iStevenLe: I want chipotle rn,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_bvhxo,4,TRUE,FALSE,NA,NA,
RT @YABOYDANlELTOSH: When Guadalupe doesn't fill up your bowl at chipotle. http://t.co/pVoQS1MKfa,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",McCormick51,118,TRUE,FALSE,NA,NA,
I want ice cream :( &amp; chipotle &amp; zaxby's &amp; oreo's with milk :(,FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",soselly_,3,FALSE,FALSE,-81.22476948,28.41198803,
"RT @Nashgrier: Chipotle is now delivering... 
Looks like I'm not getting out of the house",FALSE,0,NA,27-Apr-15,FALSE,NA,5.92E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hannaahramos,10939,TRUE,FALSE,NA,NA,
